City,Year,Month,Predicted Precipitation (mm)
Пожижевська,2025,7,86.48015000000011
Пожижевська,2025,8,8.959800000000016
Пожижевська,2025,9,23.331099999999964
Пожижевська,2025,10,8.368500000000008
Пожижевська,2025,11,0.112
Пожижевська,2025,12,0.112
Покошичі,2025,1,0.0
Покошичі,2025,2,0.0
Покошичі,2025,3,3.058499999999999
Покошичі,2025,4,0.03030000000000003
Покошичі,2025,5,89.76302000000061
Покошичі,2025,6,127.37414000000028
Покошичі,2025,7,108.13562000000047
Покошичі,2025,8,9.26130000000001
Покошичі,2025,9,27.343899999999948
Покошичі,2025,10,8.411400000000008
Покошичі,2025,11,0.0
Покошичі,2025,12,0.0
Покровськ,2025,1,14.48010000000009
Покровськ,2025,2,14.501800000000092
Покровськ,2025,3,1.2865
Покровськ,2025,4,15.120000000000092
Покровськ,2025,5,85.49240000000049
Покровськ,2025,6,124.34328000000029
Покровськ,2025,7,104.40496000000043
Покровськ,2025,8,22.646299999999943
Покровськ,2025,9,49.43559999999973
Покровськ,2025,10,21.36170000000002
Покровськ,2025,11,14.45840000000009
Покровськ,2025,12,14.45840000000009
Полтава,2025,1,95.19100000000034
Полтава,2025,2,95.02110000000036
Полтава,2025,3,25.65630000000004
Полтава,2025,4,108.31420000000044
Полтава,2025,5,62.99168000000012
Полтава,2025,6,117.47713999999979
Полтава,2025,7,87.86234000000003
Полтава,2025,8,107.56340000000041
Полтава,2025,9,76.77909999999993
Полтава,2025,10,92.82180000000032
Полтава,2025,11,95.19980000000037
Полтава,2025,12,95.12260000000036
Помічна,2025,1,7.817233333333347
Помічна,2025,2,7.838933333333346
Помічна,2025,3,0.0
Помічна,2025,4,7.521416666666682
Помічна,2025,5,66.29034000000027
Помічна,2025,6,111.81864000000009
Помічна,2025,7,88.2683400000002
Помічна,2025,8,15.89951666666664
Помічна,2025,9,45.68249999999995
Помічна,2025,10,15.152433333333311
Помічна,2025,11,7.818733333333347
Помічна,2025,12,7.791433333333346
Прилуки,2025,1,96.39780000000032
Прилуки,2025,2,96.10100000000031
Прилуки,2025,3,25.419599999999903
Прилуки,2025,4,101.92600000000046
Прилуки,2025,5,94.45200000000017
Прилуки,2025,6,134.18661999999992
Прилуки,2025,7,113.08126000000009
Прилуки,2025,8,101.72880000000046
Прилуки,2025,9,88.63790000000013
Прилуки,2025,10,95.79520000000032
Прилуки,2025,11,96.76170000000033
Прилуки,2025,12,96.45050000000032
Пришиб,2025,1,83.76940000000018
Пришиб,2025,2,83.65070000000014
Пришиб,2025,3,27.339399999999976
Пришиб,2025,4,95.22150000000022
Пришиб,2025,5,78.83580000000016
Пришиб,2025,6,139.87025999999977
Пришиб,2025,7,109.12982000000004
Пришиб,2025,8,94.6925000000003
Пришиб,2025,9,67.88919999999997
Пришиб,2025,10,81.54660000000017
Пришиб,2025,11,83.61160000000017
Пришиб,2025,12,83.51310000000016
Рава Руська,2025,1,95.18880000000028
Рава Руська,2025,2,94.88130000000025
Рава Руська,2025,3,36.000999999999955
Рава Руська,2025,4,101.8847000000004
Рава Руська,2025,5,88.17804000000018
Рава Руська,2025,6,130.4015599999998
Рава Руська,2025,7,108.1297
Рава Руська,2025,8,101.85750000000039
Рава Руська,2025,9,94.95610000000015
Рава Руська,2025,10,94.39810000000028
Рава Руська,2025,11,95.5101000000003
Рава Руська,2025,12,95.18340000000028
Рахів,2025,1,98.89350000000036
Рахів,2025,2,98.49030000000035
Рахів,2025,3,32.14769999999981
Рахів,2025,4,106.32450000000053
Рахів,2025,5,92.03400000000006
Рахів,2025,6,134.1281999999999
Рахів,2025,7,112.57385999999998
Рахів,2025,8,105.9633000000005
Рахів,2025,9,79.16709999999996
Рахів,2025,10,97.53150000000036
Рахів,2025,11,99.13080000000039
Рахів,2025,12,98.87480000000038
Роздільна,2025,1,11.463199999999997
Роздільна,2025,2,11.564099999999998
Роздільна,2025,3,0.0745
Роздільна,2025,4,11.463883333333333
Роздільна,2025,5,63.97914000000034
Роздільна,2025,6,111.65404000000008
Роздільна,2025,7,86.72984000000021
Роздільна,2025,8,20.35578333333326
Роздільна,2025,9,52.71649999999978
Роздільна,2025,10,19.232599999999945
Роздільна,2025,11,11.624799999999997
Роздільна,2025,12,11.575799999999997
Ромни,2025,1,100.09530000000036
Ромни,2025,2,99.67920000000035
Ромни,2025,3,26.068899999999925
Ромни,2025,4,107.0253000000005
Ромни,2025,5,89.53866000000019
Ромни,2025,6,130.93901999999983
Ромни,2025,7,109.44334000000002
Ромни,2025,8,106.7306000000005
Ромни,2025,9,87.44470000000027
Ромни,2025,10,99.05550000000035
Ромни,2025,11,100.29520000000038
Ромни,2025,12,100.04770000000038
Рівне,2025,1,93.56500000000031
Рівне,2025,2,93.50220000000031
Рівне,2025,3,28.442700000000066
Рівне,2025,4,102.35900000000039
Рівне,2025,5,64.90297999999991
Рівне,2025,6,114.44276999999957
Рівне,2025,7,88.42140999999975
Рівне,2025,8,102.05450000000039
Рівне,2025,9,88.91400000000013
Рівне,2025,10,92.80630000000033
Рівне,2025,11,93.85190000000031
Рівне,2025,12,93.56320000000031
Сарата,2025,1,23.969099999999944
Сарата,2025,2,24.051299999999944
Сарата,2025,3,13.518400000000096
Сарата,2025,4,22.258283333333303
Сарата,2025,5,70.90218000000026
Сарата,2025,6,119.05817999999987
Сарата,2025,7,93.8053800000001
Сарата,2025,8,30.764883333333216
Сарата,2025,9,55.3158000000001
Сарата,2025,10,31.371899999999894
Сарата,2025,11,24.260299999999948
Сарата,2025,12,24.232999999999944
Сарни,2025,1,96.78740000000032
Сарни,2025,2,96.49820000000032
Сарни,2025,3,25.545400000000093
Сарни,2025,4,108.9038000000005
Сарни,2025,5,96.80486000000019
Сарни,2025,6,136.26528
Сарни,2025,7,115.50652000000012
Сарни,2025,8,108.62000000000045
Сарни,2025,9,99.49619999999983
Сарни,2025,10,95.97310000000033
Сарни,2025,11,97.12080000000033
Сарни,2025,12,96.81440000000032
Сватове,2025,1,13.534166666666675
Сватове,2025,2,13.583166666666674
Сватове,2025,3,13.58736666666667
Сватове,2025,4,13.195833333333342
Сватове,2025,5,107.01851000000003
Сватове,2025,6,149.43102000000002
Сватове,2025,7,126.83198999999993
Сватове,2025,8,22.532366666666626
Сватове,2025,9,49.732800000000005
Сватове,2025,10,21.8236666666666
Сватове,2025,11,14.741866666666667
Сватове,2025,12,14.59216666666667
Світловодськ,2025,1,95.06360000000042
Світловодськ,2025,2,94.81320000000042
Світловодськ,2025,3,26.306800000000102
Світловодськ,2025,4,107.76150000000042
Світловодськ,2025,5,72.38096000000016
Світловодськ,2025,6,120.90345999999971
Світловодськ,2025,7,95.27395999999992
Світловодськ,2025,8,107.10650000000044
Світловодськ,2025,9,64.07360000000011
Світловодськ,2025,10,92.74700000000044
Світловодськ,2025,11,95.12010000000043
Світловодськ,2025,12,95.01400000000042
Світязь,2025,1,40.611633333333295
Світязь,2025,2,40.628733333333294
Світязь,2025,3,0.05220000000000001
Світязь,2025,4,38.215899999999976
Світязь,2025,5,91.37028000000046
Світязь,2025,6,134.29848000000013
Світязь,2025,7,111.2150800000003
Світязь,2025,8,45.66113333333331
Світязь,2025,9,52.374999999999766
Світязь,2025,10,47.76863333333333
Світязь,2025,11,40.97563333333329
Світязь,2025,12,40.942133333333295
Севастополь,2025,1,21.015800000000063
Севастополь,2025,2,21.124900000000064
Севастополь,2025,3,38.88939999999991
Севастополь,2025,4,38.35120000000002
Севастополь,2025,5,73.57750000000036
Севастополь,2025,6,119.20692999999994
Севастополь,2025,7,100.09863000000018
Севастополь,2025,8,40.80259999999998
Севастополь,2025,9,53.802900000000044
Севастополь,2025,10,22.039200000000076
Севастополь,2025,11,22.436900000000094
Севастополь,2025,12,22.220700000000093
Селятин,2025,1,78.62690000000026
Селятин,2025,2,78.23670000000025
Селятин,2025,3,35.304500000000026
Селятин,2025,4,82.99950000000035
Селятин,2025,5,96.19794000000012
Селятин,2025,6,137.0584599999998
Селятин,2025,7,116.50147999999994
Селятин,2025,8,83.55430000000035
Селятин,2025,9,96.02199999999979
Селятин,2025,10,78.17570000000026
Селятин,2025,11,78.85740000000025
Селятин,2025,12,78.60140000000025
Семенівка,2025,1,85.05490000000017
Семенівка,2025,2,84.55460000000012
Семенівка,2025,3,24.225800000000014
Семенівка,2025,4,86.7553000000002
Семенівка,2025,5,94.80448000000047
Семенівка,2025,6,135.22534000000002
Семенівка,2025,7,114.47688000000026
Семенівка,2025,8,87.68620000000023
Семенівка,2025,9,98.99579999999985
Семенівка,2025,10,84.76020000000014
Семенівка,2025,11,85.05490000000017
Семенівка,2025,12,85.05490000000017
Сербка,2025,1,8.580600000000022
Сербка,2025,2,8.623100000000024
Сербка,2025,3,0.9514000000000002
Сербка,2025,4,8.68748333333336
Сербка,2025,5,49.7182
Сербка,2025,6,103.5238699999998
Сербка,2025,7,75.73376999999995
Сербка,2025,8,16.85728333333327
Сербка,2025,9,56.543299999999725
Сербка,2025,10,15.818799999999952
Сербка,2025,11,8.536600000000023
Сербка,2025,12,8.521900000000024
Синельникове,2025,1,0.0
Синельникове,2025,2,0.0
Синельникове,2025,3,0.13240000000000002
Синельникове,2025,4,0.04650000000000006
Синельникове,2025,5,66.5062800000002
Синельникове,2025,6,110.63966999999997
Синельникове,2025,7,87.7412500000001
Синельникове,2025,8,9.137300000000014
Синельникове,2025,9,24.640599999999953
Синельникове,2025,10,8.274600000000008
Синельникове,2025,11,0.0
Синельникове,2025,12,0.0
Славське,2025,1,61.36350000000007
Славське,2025,2,59.17710000000005
Славське,2025,3,33.714300000000065
Славське,2025,4,60.21570000000015
Славське,2025,5,93.32840000000034
Славське,2025,6,131.98636000000005
Славське,2025,7,112.80318000000021
Славське,2025,8,61.91840000000019
Славське,2025,9,70.18969999999968
Славське,2025,10,60.29030000000007
Славське,2025,11,61.36350000000007
Славське,2025,12,61.36350000000007
Слобожанське,2025,1,0.0
Слобожанське,2025,2,0.010199999999999999
Слобожанське,2025,3,0.0
Слобожанське,2025,4,0.056100000000000066
Слобожанське,2025,5,90.42052000000061
Слобожанське,2025,6,127.53304000000036
Слобожанське,2025,7,108.68232000000049
Слобожанське,2025,8,8.872500000000015
Слобожанське,2025,9,25.77129999999994
Слобожанське,2025,10,8.164700000000009
Слобожанське,2025,11,0.0
Слобожанське,2025,12,0.0
Сміла,2025,1,0.0536
Сміла,2025,2,0.0536
Сміла,2025,3,0.0
Сміла,2025,4,0.13099999999999962
Сміла,2025,5,90.86412000000061
Сміла,2025,6,127.60224000000035
Сміла,2025,7,108.6378200000005
Сміла,2025,8,8.96690000000003
Сміла,2025,9,54.314400000000106
Сміла,2025,10,8.264000000000006
Сміла,2025,11,0.0536
Сміла,2025,12,0.0536
Сновськ,2025,1,0.3720999999999998
Сновськ,2025,2,0.5090999999999997
Сновськ,2025,3,0.0
Сновськ,2025,4,0.5911000000000021
Сновськ,2025,5,90.17288000000043
Сновськ,2025,6,128.80838000000014
Сновськ,2025,7,109.3139000000003
Сновськ,2025,8,9.41680000000004
Сновськ,2025,9,52.4942333333334
Сновськ,2025,10,8.680700000000007
Сновськ,2025,11,0.3720999999999998
Сновськ,2025,12,0.34569999999999984
Стрий,2025,1,0.15
Стрий,2025,2,0.34319999999999984
Стрий,2025,3,0.1744
Стрий,2025,4,0.38840000000000025
Стрий,2025,5,89.74052000000061
Стрий,2025,6,127.33974000000028
Стрий,2025,7,108.13562000000047
Стрий,2025,8,9.54250000000001
Стрий,2025,9,28.008599999999955
Стрий,2025,10,8.619800000000005
Стрий,2025,11,0.08880000000000002
Стрий,2025,12,0.08880000000000002
Суми,2025,1,95.4780000000003
Суми,2025,2,95.3502000000003
Суми,2025,3,28.436900000000126
Суми,2025,4,109.74830000000055
Суми,2025,5,69.64043999999986
Суми,2025,6,118.4296699999996
Суми,2025,7,92.86890999999977
Суми,2025,8,109.74100000000053
Суми,2025,9,94.37070000000013
Суми,2025,10,94.95350000000029
Суми,2025,11,95.64380000000031
Суми,2025,12,95.40180000000029
Сімферополь,2025,1,64.55829999999976
Сімферополь,2025,2,64.63059999999976
Сімферополь,2025,3,36.06559999999989
Сімферополь,2025,4,78.73800000000004
Сімферополь,2025,5,78.08356000000012
Сімферополь,2025,6,139.99932999999993
Сімферополь,2025,7,109.18153
Сімферополь,2025,8,77.71120000000008
Сімферополь,2025,9,36.96210000000001
Сімферополь,2025,10,62.63429999999979
Сімферополь,2025,11,65.04719999999976
Сімферополь,2025,12,64.99489999999976
Тернопіль,2025,1,93.50830000000025
Тернопіль,2025,2,93.46660000000027
Тернопіль,2025,3,27.031700000000047
Тернопіль,2025,4,101.97730000000034
Тернопіль,2025,5,63.59423999999991
Тернопіль,2025,6,113.74416999999953
Тернопіль,2025,7,87.34090999999972
Тернопіль,2025,8,101.84850000000031
Тернопіль,2025,9,89.9187000000002
Тернопіль,2025,10,92.95010000000028
Тернопіль,2025,11,93.79520000000028
Тернопіль,2025,12,93.50650000000026
Тетерів (Пісківка),2025,1,90.75930000000022
Тетерів (Пісківка),2025,2,90.3335000000002
Тетерів (Пісківка),2025,3,33.74799999999985
Тетерів (Пісківка),2025,4,97.00700000000037
Тетерів (Пісківка),2025,5,95.42184000000009
Тетерів (Пісківка),2025,6,135.29727999999977
Тетерів (Пісківка),2025,7,114.53755999999991
Тетерів (Пісківка),2025,8,96.9424000000004
Тетерів (Пісківка),2025,9,86.76310000000015
Тетерів (Пісківка),2025,10,90.0018000000002
Тетерів (Пісківка),2025,11,91.00390000000024
Тетерів (Пісківка),2025,12,90.73630000000024
Турка,2025,1,81.89570000000026
Турка,2025,2,81.69840000000025
Турка,2025,3,25.834599999999973
Турка,2025,4,84.78320000000035
Турка,2025,5,95.63646000000034
Турка,2025,6,134.7313399999999
Турка,2025,7,114.40548000000018
Турка,2025,8,85.44090000000034
Турка,2025,9,97.02439999999973
Турка,2025,10,81.91550000000025
Турка,2025,11,81.91150000000026
Турка,2025,12,81.88420000000026
Ужгород,2025,1,90.43200000000041
Ужгород,2025,2,90.2371000000004
Ужгород,2025,3,40.53139999999998
Ужгород,2025,4,103.31390000000052
Ужгород,2025,5,90.87882000000016
Ужгород,2025,6,149.07947999999996
Ужгород,2025,7,119.47544
Ужгород,2025,8,102.47120000000054
Ужгород,2025,9,71.91129999999977
Ужгород,2025,10,87.85160000000036
Ужгород,2025,11,90.33420000000041
Ужгород,2025,12,90.27410000000042
Умань,2025,1,94.80790000000033
Умань,2025,2,94.51100000000032
Умань,2025,3,26.1475
Умань,2025,4,106.68750000000044
Умань,2025,5,95.39476000000015
Умань,2025,6,148.20567999999983
Умань,2025,7,121.1728
Умань,2025,8,105.66230000000041
Умань,2025,9,86.37040000000027
Умань,2025,10,92.1442000000003
Умань,2025,11,94.79640000000032
Умань,2025,12,94.70790000000032
Фастів,2025,1,0.3618999999999999
Фастів,2025,2,0.5552999999999999
Фастів,2025,3,0.0
Фастів,2025,4,0.6161000000000025
Фастів,2025,5,85.3223800000005
Фастів,2025,6,123.52026000000032
Фастів,2025,7,103.89564000000045
Фастів,2025,8,9.303800000000038
Фастів,2025,9,56.488499999999725
Фастів,2025,10,8.596100000000003
Фастів,2025,11,0.3456999999999999
Фастів,2025,12,0.3456999999999999
Феодосія,2025,1,62.27799999999985
Феодосія,2025,2,62.311499999999846
Феодосія,2025,3,18.66049999999993
Феодосія,2025,4,78.72030000000005
Феодосія,2025,5,97.42590000000027
Феодосія,2025,6,169.39770000000027
Феодосія,2025,7,136.16449999999995
Феодосія,2025,8,78.47130000000007
Феодосія,2025,9,47.96990000000016
Феодосія,2025,10,60.66389999999985
Феодосія,2025,11,63.012699999999846
Феодосія,2025,12,62.97039999999984
Харків,2025,1,97.99560000000035
Харків,2025,2,97.93280000000038
Харків,2025,3,26.48280000000008
Харків,2025,4,109.93000000000045
Харків,2025,5,65.8649399999999
Харків,2025,6,115.98768999999965
Харків,2025,7,90.0844699999998
Харків,2025,8,109.37670000000038
Харків,2025,9,62.7661000000001
Харків,2025,10,96.95300000000034
Харків,2025,11,98.27260000000037
Харків,2025,12,97.96460000000036
Херсон,2025,1,68.7603999999999
Херсон,2025,2,68.64789999999992
Херсон,2025,3,42.517699999999955
Херсон,2025,4,88.2933000000002
Херсон,2025,5,72.22745999999985
Херсон,2025,6,137.9618799999995
Херсон,2025,7,103.93835999999952
Херсон,2025,8,87.45360000000032
Херсон,2025,9,62.19270000000025
Херсон,2025,10,65.92769999999983
Херсон,2025,11,68.7920999999999
Херсон,2025,12,68.74049999999991
Хмельницький,2025,1,99.04180000000031
Хмельницький,2025,2,99.1123000000003
Хмельницький,2025,3,30.328700000000183
Хмельницький,2025,4,110.56260000000044
Хмельницький,2025,5,65.93463999999987
Хмельницький,2025,6,116.11898999999963
Хмельницький,2025,7,90.25536999999981
Хмельницький,2025,8,110.16280000000042
Хмельницький,2025,9,76.23700000000005
Хмельницький,2025,10,98.32510000000029
Хмельницький,2025,11,99.32560000000032
Хмельницький,2025,12,99.0472000000003
Хмільник,2025,1,99.86750000000032
Хмільник,2025,2,99.39740000000032
Хмільник,2025,3,25.932999999999943
Хмільник,2025,4,106.30800000000043
Хмільник,2025,5,91.99004000000025
Хмільник,2025,6,132.0341799999999
Хмільник,2025,7,111.16942000000012
Хмільник,2025,8,106.21620000000044
Хмільник,2025,9,78.64180000000002
Хмільник,2025,10,98.96650000000032
Хмільник,2025,11,100.08160000000035
Хмільник,2025,12,99.83410000000035
Хорли,2025,1,13.80839999999999
Хорли,2025,2,13.857399999999991
Хорли,2025,3,13.430000000000001
Хорли,2025,4,15.364400000000003
Хорли,2025,5,31.395349999999965
Хорли,2025,6,52.78149999999982
Хорли,2025,7,52.78969999999974
Хорли,2025,8,25.451599999999917
Хорли,2025,9,46.07800000000003
Хорли,2025,10,22.947399999999885
Хорли,2025,11,16.360399999999974
Хорли,2025,12,16.114599999999975
Хуст,2025,1,91.43410000000053
Хуст,2025,2,91.13480000000052
Хуст,2025,3,41.08469999999999
Хуст,2025,4,102.73640000000061
Хуст,2025,5,94.66757999999993
Хуст,2025,6,154.38247999999987
Хуст,2025,7,125.09315999999974
Хуст,2025,8,101.82500000000059
Хуст,2025,9,65.61949999999955
Хуст,2025,10,88.75800000000045
Хуст,2025,11,91.41660000000054
Хуст,2025,12,91.37840000000054
Чаплине,2025,1,96.62880000000038
Чаплине,2025,2,96.33590000000038
Чаплине,2025,3,27.486099999999986
Чаплине,2025,4,102.74920000000047
Чаплине,2025,5,92.65272000000017
Чаплине,2025,6,133.20979999999997
Чаплине,2025,7,111.73074000000005
Чаплине,2025,8,102.27710000000043
Чаплине,2025,9,76.95910000000005
Чаплине,2025,10,95.61130000000038
Чаплине,2025,11,96.94400000000037
Чаплине,2025,12,96.63110000000037
Черкаси,2025,1,90.90060000000031
Черкаси,2025,2,90.62600000000032
Черкаси,2025,3,27.432000000000105
Черкаси,2025,4,102.58110000000035
Черкаси,2025,5,69.35326000000003
Черкаси,2025,6,119.94544999999972
Черкаси,2025,7,93.56768999999994
Черкаси,2025,8,101.90860000000032
Черкаси,2025,9,91.63200000000016
Черкаси,2025,10,88.74410000000032
Черкаси,2025,11,90.95870000000035
Черкаси,2025,12,90.8016000000003
Чернівці,2025,1,93.19560000000033
Чернівці,2025,2,93.01860000000032
Чернівці,2025,3,31.331400000000052
Чернівці,2025,4,109.70520000000042
Чернівці,2025,5,65.25215999999993
Чернівці,2025,6,135.75431999999967
Чернівці,2025,7,100.08495999999975
Чернівці,2025,8,108.76730000000045
Чернівці,2025,9,66.79689999999994
Чернівці,2025,10,90.48440000000032
Чернівці,2025,11,93.1345000000003
Чернівці,2025,12,93.08760000000032
Чернігів,2025,1,96.84490000000031
Чернігів,2025,2,96.56760000000033
Чернігів,2025,3,27.591700000000053
Чернігів,2025,4,109.73500000000041
Чернігів,2025,5,89.43770000000025
Чернігів,2025,6,132.12817999999982
Чернігів,2025,7,109.78102000000008
Чернігів,2025,8,109.42130000000039
Чернігів,2025,9,92.827
Чернігів,2025,10,95.83870000000033
Чернігів,2025,11,97.13080000000032
Чернігів,2025,12,96.83740000000032
Чигирин,2025,1,92.26140000000049
Чигирин,2025,2,92.05250000000048
Чигирин,2025,3,44.73580000000012
Чигирин,2025,4,103.10690000000048
Чигирин,2025,5,81.94096000000016
Чигирин,2025,6,124.1616399999998
Чигирин,2025,7,101.99407999999997
Чигирин,2025,8,102.47930000000044
Чигирин,2025,9,76.40059999999983
Чигирин,2025,10,90.2111000000005
Чигирин,2025,11,92.32280000000048
Чигирин,2025,12,92.18510000000049
Чорнобиль,2025,1,91.78250000000023
Чорнобиль,2025,2,91.39780000000019
Чорнобиль,2025,3,33.61249999999985
Чорнобиль,2025,4,97.4158000000004
Чорнобиль,2025,5,98.15074000000011
Чорнобиль,2025,6,138.25607999999986
Чорнобиль,2025,7,117.60665999999996
Чорнобиль,2025,8,97.40660000000038
Чорнобиль,2025,9,88.81780000000006
Чорнобиль,2025,10,91.06550000000021
Чорнобиль,2025,11,92.02650000000023
Чорнобиль,2025,12,91.77690000000023
Чорноморськ,2025,1,0.7446000000000004
Чорноморськ,2025,2,1.373600000000002
Чорноморськ,2025,3,4.275099999999999
Чорноморськ,2025,4,1.4073999999999989
Чорноморськ,2025,5,65.68808000000021
Чорноморськ,2025,6,110.11796999999997
Чорноморськ,2025,7,86.9540500000001
Чорноморськ,2025,8,9.697300000000025
Чорноморськ,2025,9,23.97719999999997
Чорноморськ,2025,10,9.064000000000005
Чорноморськ,2025,11,0.5754
Чорноморськ,2025,12,0.45479999999999976
Чорноморське,2025,1,61.55719999999968
Чорноморське,2025,2,61.58989999999969
Чорноморське,2025,3,39.156499999999795
Чорноморське,2025,4,75.98550000000002
Чорноморське,2025,5,87.12860000000042
Чорноморське,2025,6,151.66677000000027
Чорноморське,2025,7,119.76097000000034
Чорноморське,2025,8,75.77050000000004
Чорноморське,2025,9,35.68129999999973
Чорноморське,2025,10,60.01759999999968
Чорноморське,2025,11,62.36339999999966
Чорноморське,2025,12,62.323099999999656
Чортків,2025,1,100.8346000000004
Чортків,2025,2,100.66940000000042
Чортків,2025,3,35.52949999999993
Чортків,2025,4,109.25360000000065
Чортків,2025,5,88.82162000000015
Чортків,2025,6,129.42271999999983
Чортків,2025,7,108.19390000000003
Чортків,2025,8,109.31400000000065
Чортків,2025,9,84.41399999999997
Чортків,2025,10,100.35100000000044
Чортків,2025,11,101.09090000000043
Чортків,2025,12,100.84360000000041
Шепетівка,2025,1,98.2705000000003
Шепетівка,2025,2,98.00270000000029
Шепетівка,2025,3,27.094700000000202
Шепетівка,2025,4,110.24160000000043
Шепетівка,2025,5,91.93784000000015
Шепетівка,2025,6,133.3469199999998
Шепетівка,2025,7,111.60415999999998
Шепетівка,2025,8,109.80580000000042
Шепетівка,2025,9,92.43730000000018
Шепетівка,2025,10,97.1169000000003
Шепетівка,2025,11,98.4966000000003
Шепетівка,2025,12,98.22270000000029
Яворів,2025,1,6.739533333333343
Яворів,2025,2,6.761233333333343
Яворів,2025,3,0.0208
Яворів,2025,4,6.507216666666677
Яворів,2025,5,67.52344000000039
Яворів,2025,6,113.92394000000016
Яворів,2025,7,89.9118400000003
Яворів,2025,8,15.110716666666644
Яворів,2025,9,39.7131999999999
Яворів,2025,10,14.300533333333314
Яворів,2025,11,6.740033333333343
Яворів,2025,12,6.712733333333342
Яготин,2025,1,98.4399000000004
Яготин,2025,2,98.2640000000004
Яготин,2025,3,40.18990000000017
Яготин,2025,4,104.68860000000043
Яготин,2025,5,86.96086000000021
Яготин,2025,6,128.9774999999998
Яготин,2025,7,106.96548000000001
Яготин,2025,8,104.1682000000004
Яготин,2025,9,91.49240000000026
Яготин,2025,10,97.50670000000042
Яготин,2025,11,98.75460000000042
Яготин,2025,12,98.4464000000004
Ялта,2025,1,20.329899999999817
Ялта,2025,2,20.482799999999806
Ялта,2025,3,23.45493333333331
Ялта,2025,4,37.582399999999865
Ялта,2025,5,127.26022999999925
Ялта,2025,6,156.62641999999994
Ялта,2025,7,139.8913199999997
Ялта,2025,8,41.145899999999834
Ялта,2025,9,50.17709999999995
Ялта,2025,10,22.101599999999745
Ялта,2025,11,21.760299999999766
Ялта,2025,12,21.52949999999978
Ямпіль,2025,1,6.023499999999999
Ямпіль,2025,2,6.023499999999999
Ямпіль,2025,3,0.18719999999999998
Ямпіль,2025,4,6.417300000000019
Ямпіль,2025,5,79.80978000000052
Ямпіль,2025,6,120.86504000000032
Ямпіль,2025,7,99.88128000000043
Ямпіль,2025,8,15.253700000000027
Ямпіль,2025,9,56.654199999999726
Ямпіль,2025,10,13.978900000000014
Ямпіль,2025,11,6.001799999999999
Ямпіль,2025,12,6.001799999999999
Яремча,2025,1,5.47358333333333
Яремча,2025,2,5.50408333333333
Яремча,2025,3,0.016
Яремча,2025,4,5.304783333333333
Яремча,2025,5,84.02022000000045
Яремча,2025,6,122.41782000000026
Яремча,2025,7,102.90034000000041
Яремча,2025,8,13.70578333333334
Яремча,2025,9,59.29479999999986
Яремча,2025,10,13.195683333333342
Яремча,2025,11,5.47718333333333
Яремча,2025,12,5.44988333333333
